,병원코드,병원명,명칭,분류,소분류,중분류,중복컬럼_1,중복컬럼_2,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
265,31206999,안산21세기병원,Knee MRI 외부병원필름판독료,자기공명영상진단료,,,,,50000,0,0,HE120001,,,,
266,31206999,안산21세기병원,Foot MRI 외부병원필름판독료,자기공명영상진단료,,,,,50000,0,0,HE121001,,,,
267,31206999,안산21세기병원,MRI 외부검사판독,자기공명영상진단료,,,,,50000,0,0,비급여,,,,
268,31206999,안산21세기병원,도수치료(교정)-1일당,이학요법료,,,,,80000,0,0,MX122,,,,
269,31206999,안산21세기병원,U/S-TCD(Leg),초음파검사료,,,,,150000,0,0,EB487,,,,
270,31206999,안산21세기병원,유밴드(전규격)-성우,,,,,,40000,0,0,bc1200it,,,,
271,31206999,안산21세기병원,채용검진 (B형간염포함),검진,,,,,40000,0,0,AA300,,,,
272,31206999,안산21세기병원,비침습적 무통증 신호요법,이학요법료,,,,,100000,0,0,MZ012,,,,
273,31206999,안산21세기병원,도수치료(입원)-1일당,이학요법료,,,,,70000,0,0,MX122,,,,
274,31206999,안산21세기병원,도수치료(외래)-1일당,이학요법료,,,,,70000,0,0,MX122,,,,
275,31206999,안산21세기병원,도수운동치료(1부위),이학요법료,,,,,35000,0,0,MX122,,,,
276,31206999,안산21세기병원,U/S-TCD(Arm),초음파검사료,,,,,150000,0,0,EB484,,,,
277,31206999,안산21세기병원,Multi-Fix Easy Band(전규격),,,,,,40000,0,0,BK7103AS,,,,
278,31206999,안산21세기병원,자기유래배양피부이식술,처치 및 수술료,,,,,2250000,0,0,SZ032,,,,
279,31206999,안산21세기병원,C-PEN,처치 및 수술료,,,,,1600000,1500000,1600000,SZ634,,KMEC+Cervical+St+Cox,,재료대포함
280,31206999,안산21세기병원,L-PEN,처치 및 수술료,,,,,1500000,0,0,SZ634,,Spinaut,,재료대포함
281,31206999,안산21세기병원,C-IDET (1level),처치 및 수술료,,,,,1250000,0,0,SZ083,,,,
282,31206999,안산21세기병원,C-IDET (2level),처치 및 수술료,,,,,1750000,0,0,SZ083,,,,
283,31206999,안산21세기병원,T-IDET,처치 및 수술료,,,,,1250000,0,0,SZ083,,,,
284,31206999,안산21세기병원,L-IDET (1level),처치 및 수술료,,,,,2850000,0,0,SZ083,,일회용발조절식전기수술기용전극,,재료대포함
285,31206999,안산21세기병원,L-IDET (2level),처치 및 수술료,,,,,3600000,0,0,SZ083,,일회용발조절식전기수술기용전극,,재료대포함
286,31206999,안산21세기병원,L-IDET (3level),처치 및 수술료,,,,,4100000,0,0,SZ083,,일회용발조절식전기수술기용전극,,재료대포함
287,31206999,안산21세기병원,경피적풍선확장 경막외강 신경성형,처치 및 수술료,,,,,2500000,0,0,SZ641,,Fora-B,,재료대포함
288,31206999,안산21세기병원,Prolotheraphy(P)-사지관절,처치 및 수술료,,,,,100000,0,0,MY142,,,,
289,31206999,안산21세기병원,EEN,처치 및 수술료,,,,,3800000,0,0,SZ631,,Needleview+CH-SM,,재료대포함
290,31206999,안산21세기병원,EEN2,처치 및 수술료,,,,,4300000,0,0,SZ631,,Needleview+CH,,재료대포함
291,31206999,안산21세기병원,EEN3,처치 및 수술료,,,,,4800000,0,0,SZ631,,Needleview+CH,,재료대포함
292,31206999,안산21세기병원,연골결손환자에서의 자가골수 줄기세포치료술,처치 및 수술료,,,,,1200000,0,0,SZ085,,,,
293,31206999,안산21세기병원,보호자식대,식대,,,,,6000,0,0,,,,,
294,31206999,안산21세기병원,환자식대-외래치료실 환자용,식대,,,,,6000,0,0,,,,,
295,31206999,안산21세기병원,공기밥 추가,식대,,,,,1000,0,0,,,,,
296,31206999,안산21세기병원,Regenwel 3.5g,,,,,,500000,0,0,BM5305BH,,,,
297,31206999,안산21세기병원,장애진단서-사본,,,,,,1000,0,0,,,,,
298,31206999,안산21세기병원,국민연금장애심사용 진단서-사본,,,,,,1000,0,0,,,,,
299,31206999,안산21세기병원,입퇴원확인서-퇴원시무료,,,,,,0,0,3000,,,,,
300,31206999,안산21세기병원,상해기여도확인서,,,,,,10000,0,0,,,,,
301,31206999,안산21세기병원,Hiper Pore- 5*7.5cm,,,,,,2500,0,0,BM5001SO,,,,
302,31206999,안산21세기병원,Hiper Pore- 7.5*10cm,,,,,,4500,0,0,BM5001SO,,,,
303,31206999,안산21세기병원,Hiper Pore- 9*15cm,,,,,,7500,0,0,BM5001SO,,,,
304,31206999,안산21세기병원,Hiper Pore- 9*20cm,,,,,,8500,0,0,BM5001SO,,,,
305,31206999,안산21세기병원,Hiper Pore- 9*25cm,,,,,,10000,0,0,BM5001SO,,,,
306,31206999,안산21세기병원,Surgi-Chito20x40,,,,,,60000,0,0,BJ7002XF,,,,
307,31206999,안산21세기병원,푸레파인연고,,,,,,8000,0,0,642905941,,,,
308,31206999,안산21세기병원,Surgi-Chito13x38,,,,,,50000,0,0,BJ7002XF,,,,
309,31206999,안산21세기병원,디티부스터에스에스아이주(프리필드시린지),,,,,,30000,0,0,673100040,,,,
310,31206999,안산21세기병원,토닉밴드,,,,,,40000,0,0,BC1201JO,,,,
311,31206999,안산21세기병원,루브에스겔,,,,,,2000,0,0,657401040,,,,
312,31206999,안산21세기병원,Rafugen-YG,,,,,,1700000,0,0,BC0100BU,,,,
313,31206999,안산21세기병원,U/S-TCD(Brain),초음파검사료,,,,,150000,0,0,EB481,,,,
314,31206999,안산21세기병원,채용검진 (B형간염제외),검진,,,,,30000,0,0,AA300,,,,
315,31206999,안산21세기병원,알루미늄 목발,,,,,,20000,0,0,20330,,,,
316,31206999,안산21세기병원,JPBio Spinal Fixation System II Rod,,,,,,150000,0,0,한시적,,,,
317,31206999,안산21세기병원,JPBio Spinal Fixation System II Screw,,,,,,500000,0,0,한시적,,,,
318,31206999,안산21세기병원,Bios Spinal Fixation System Rod,,,,,,150000,0,0,한시적,,,,
319,31206999,안산21세기병원,Bios Spinal Fixation System Screw,,,,,,500000,0,0,한시적,,,,
320,31206999,안산21세기병원,JPBIO PLIF PEEK CAGE II -한시적,,,,,,400000,0,0,한시적,,,,
321,31206999,안산21세기병원,RAFUGEN DBM GEL PRO 1cc-HK메디칼,,,,,,700000,0,0,BC0103BU,,,,
322,31206999,안산21세기병원,U/S-Chest(유방·액와부 초음파),초음파검사료,,,,,100000,0,0,EB421,,,,
323,31206999,안산21세기병원,Neo Skin D-태양,,,,,,35000,0,0,BM5006RQ,,,,
324,31206999,안산21세기병원,MRA Brain,자기공명영상진단료,,,,,500000,0,0,he01a,,,,
325,31206999,안산21세기병원,Silicone tape(E-tube 고정용),,,,,,25000,0,0,BM2000JI,,,,
326,31206999,안산21세기병원,Silicone tape roll (1cut),,,,,,5000,0,0,BM2000JI,,,,
327,31206999,안산21세기병원,EZ Rap Brace-ankle,,,,,,100000,0,0,BC1215HT,,,,
328,31206999,안산21세기병원,JPbio PLIF Spinal Peek Cage III -한시적,,,,,,400000,0,0,jpppc3,,,,
329,31206999,안산21세기병원,MegaDerm,,,,,,800000,0,0,BST01019,,,,
330,31206999,안산21세기병원,체외충격파(편측),이학요법료,,,,,50000,0,0,SZ084,,편측,,
331,31206999,안산21세기병원,T-L Spine MRI,자기공명영상진단료,,,,,430000,300000,430000,HE113,,,,
332,31206999,안산21세기병원,향후치료비추정서-사본,,,,,,1000,0,0,,,,,
333,31206999,안산21세기병원,MyGen6%-1cc,,,,,,500000,0,0,BM2601MS,,,,
334,31206999,안산21세기병원,Endo Lumbar Cage L,,,,,,400000,0,0,edlcl,,,,
335,31206999,안산21세기병원,Episol-H,,,,,,1400000,0,0,BJ4804GZ,,,,
336,31206999,안산21세기병원,Enfix Screw Set,,,,,,500000,0,0,enfixs,,,,
337,31206999,안산21세기병원,Enfix Rod,,,,,,150000,0,0,enfixr,,,,
338,31206999,안산21세기병원,Pre Band,,,,,,20000,0,0,BK7000PV,,,,
339,31206999,안산21세기병원,도수운동치료-재활,이학요법료,,,,,80000,0,0,MX122,,,,
340,31206999,안산21세기병원,CARTISTEM,,,,,,8000000,0,0,622900010,,,,
341,31206999,안산21세기병원,BK BAND PIN,,,,,,400000,0,0,BC4101AK,,,,
342,31206999,안산21세기병원,프리번정,,,,,,800,0,0,053300020,,,,
343,31206999,안산21세기병원,DBM PUTTY 2.5cc,,,,,,1400000,0,0,BC0101AT,,,,
344,31206999,안산21세기병원,Scargen,,,,,,120000,0,0,BM5000AE,,,,
345,31206999,안산21세기병원,Surgicon,,,,,,100000,0,0,BM5000SQ,,,,
346,31206999,안산21세기병원,KMEC Cath,,,,,,700000,0,0,BJ4801XF,,,,
347,31206999,안산21세기병원,에버라민주,,,,,,100000,0,0,678900510,,,,
348,31206999,안산21세기병원,MRI Long Bone 조영촬영 (Lower EXT),MRI,,,,,430000,430000,430000,HE223,,,조영제별도,
349,31206999,안산21세기병원,MRI Long Bone 조영촬영 (Upper EXT),MRI,,,,,430000,430000,430000,HE222,,,조영제별도,
350,31206999,안산21세기병원,MRI Foot & Ankle 조영촬영,MRI,,,,,430000,430000,430000,HE221,,,조영제별도,
351,31206999,안산21세기병원,MRI Knee 조영촬영,MRI,,,,,430000,430000,430000,HE220,,,조영제별도,
352,31206999,안산21세기병원,MRI Hip 조영촬영,MRI,,,,,430000,430000,600000,HE218,,양측촬영(60만원),조영제별도,
353,31206999,안산21세기병원,MRI Wrist & Hand 조영촬영,MRI,,,,,430000,430000,430000,HE217,,,조영제별도,
354,31206999,안산21세기병원,MRI Elbow 조영촬영,MRI,,,,,430000,430000,430000,HE216,,,조영제별도,
355,31206999,안산21세기병원,MRI Shoulder 조영촬영,MRI,,,,,430000,430000,480000,HE215,,Arthrogram+(48만원),조영제별도,
356,31206999,안산21세기병원,MRI L-Spine 조영촬영,MRI,,,,,430000,430000,430000,HE211,,,조영제별도,
357,31206999,안산21세기병원,MRI T-Spine 조영촬영,MRI,,,,,430000,430000,430000,HE210,,,조영제별도,
358,31206999,안산21세기병원,MRI C-Spine 조영촬영,MRI,,,,,430000,430000,430000,HE209,,,조영제별도,
359,31206999,안산21세기병원,인플루엔자 A.B 바이러스검사(현장검사)--비급여,전체검사료,,,,,"30,000","30,000","30,000",CZ394,CZ394,특이사항,"30,000","30,000"
360,31206999,안산21세기병원,인플루엔자 A.B 바이러스검사(현장검사)--비급여,전체검사료,,,,,"30,000","30,000","30,000",CZ394,CZ394,특이사항,"30,000","30,000"
361,31206999,안산21세기병원,인플루엔자 A.B 바이러스검사(현장검사)--비급여,전체검사료,,,,,"30,000","30,000","30,000",CZ394,CZ394,특이사항,"30,000","30,000"
362,33201269,뿌리병원,일반구급차 이송처치료 추가요금(10km초과 1km당)-심야(이송),,,,,,"1,200",,,AQ9055,,,,
363,33201269,뿌리병원,일반구급차 이송처치료 기본요금(10km이내)-심야(이송),,,,,,"36,000",,,AQ9054,,,,
364,33201269,뿌리병원,"일반구급차이송처치료부가요금(의사,간호사,응급구조사탑승)",,,,,,"15,000",,,AQ9053,,,,
365,33201269,뿌리병원,일반구급차 이송처치료 추가요금(10km초과 1km당),,,,,,"1,000",,,AQ9052,,,,
366,33201269,뿌리병원,일반구급차 이송처치료 기본요금(10km이내),,,,,,"30,000",,,AQ9051,,,,
367,33201269,뿌리병원,환의(상의 또는 하의),,,,,,"15,000",,,AQ9045,,,,
368,33201269,뿌리병원,환의(한벌),,,,,,"30,000",,,AQ9044,,,,
369,33201269,뿌리병원,노트롬액 3ml,,,,,,"5,000",,,WNOTHROM,,"혈장응고약제,PRP시 사용(19.12.30시작)",,
370,33201269,뿌리병원,원포팜주,,,,,,"5,000",,,WWON,,,,
371,33201269,뿌리병원,히루안주,,,,,,"20,000",,,WHYRU-B,,,,
372,33201269,뿌리병원,페라미플루주,,,,,,"32,800",,,WPERA,,,,
373,33201269,뿌리병원,인플루엔자 4가,,,,,,"35,000",,,,,,,
374,33201269,뿌리병원,인플루엔자 3가,,,,,,"20,000",,,,,,,
375,33201269,뿌리병원,글루치온주 (백옥주사),,,,,,"35,000",,,WGLUC,,,,
376,33201269,뿌리병원,글루타온주1200mg (상동),,,,,,"50,000",,,WGLUT,,,,
377,31207073,바로병원,[행위료][분류] 검사료 - 감염증 기타 검사[명칭] 인플루엔자 A·B 바이러스항원검사 [현장검사][구분] B-인플루엔자 진단키트 (간단),,,,,,"30,000",,,CZ394,,,,
378,31207073,바로병원,[행위료][분류] 검사료 - 내시경 검사[명칭] 위장수면내시경환자관리[구분] B-수면내시경환자관리 (위장)[기타] 소화기 기관지 내시경검사및시술시의환자관리행위 · 건강검진 제외,,,,,,"60,000",,,EA002,,,,
379,31207073,바로병원,[행위료][분류] 검사료 - 내시경검사[명칭] 대장수면내시경환자관리[구분] B-수면내시경환자관리 (대장)[기타] 소화기 기관지 내시경검사및시술시의환자관리행위 · 건강검진 제외,,,,,,"60,000",,,EA003,,,,
380,31207073,바로병원,[행위료][분류] 검사료 - 순환기 기능검사[명칭] 동맥경화도검사(맥파전달속도측정)[구분] B-동맥경화측정,,,,,,"70,000",,,EZ868,,,,
381,31207073,바로병원,[행위료][분류] 검사료 - 신경계기능검사[명칭] 전류인지역치(통증역치검사)[구분] B-Pain Measurement 통증역치검사,,,,,,"70,000",,,FY884,,,,
382,31207073,바로병원,"[행위료][분류] 검사료 - 외피, 근골기능검사[명칭] 체온열검사[구분] DITI(적외선체열촬영)-전신",,,,,,"170,000",,,EZ776,,,,
383,11206314,달려라병원,일반구급차 이송처치료 기본요금(10km이내),구급차사용료,,,,,"30,000",,,,,,,
384,11206314,달려라병원,"일반구급차 이송처치료 부가요금(의사,간호사 또는 응급",구급차사용료,,,,,"22,500",,,,,,,
385,11206314,달려라병원,일반구급차 이송처치료 추가요금(10km초과 1km당),구급차사용료,,,,,"1,000",,,,,,,
386,11206314,달려라병원,발가락스프린트(Toe Splint),기브스료,,,,,"10,000",,,,,,,
387,11206314,달려라병원,(전규격)알루미늄스프린트(Aluminium splint),기브스료,,,,,"5,000",,,,,,,
388,11206314,달려라병원,(전규격)스텍 스프린트(Mallet finger Splint),기브스료,,,,,"10,000",,,,,,,
389,11206314,달려라병원,8자 밴드,기브스료,,,,,"20,000",,,,,,,
390,11206314,달려라병원,Rib band(전규격),기브스료,,,,,"15,000",,,,,,,
391,11206314,달려라병원,피코라이트산 3포/1box,내복약,,,,,"18,000",,,,,,,
392,11206314,달려라병원,스티몰액 10ml,내복약,,,,,"3,300",,,,,,,
393,31209882,에이스병원,독감주사,,,,,,"1회 20,000원",,,,주사제,,,
394,31209882,에이스병원,콤비플렉스엠시리페리주(375ml),,,,,,"1회 70,000원",,,,주사제,,,
395,31209882,에이스병원,아미노헥스주 200ml,,,,,,"1회 30,000원",,,,주사제,,,
396,31209882,에이스병원,새로나민주 250ml,,,,,,"1회 50,000원",,,,주사제,,,
397,31209882,에이스병원,삐콤정,,,,,,정당 30원,,,,주사제,,,
398,31209882,에이스병원,베아제(소화제),,,,,,정당 200원,,,,내복약,,,
399,31209882,에이스병원,타스나정,,,,,,개당 30원,,,,내복약,,,
400,31209882,에이스병원,트레스탄캅셀,,,,,,개당 800원,,,,내복약,,,
401,31209882,에이스병원,오메크린크림30g,,,,,,"개당 15,000원",,,,연고,,,
402,31209882,에이스병원,유락신연고 50g,,,,,,"개당 5,000원",,,,연고,,,
403,31209882,에이스병원,경옥고,,,,,,"단지  200,000원",,,,탕제한방,,,
404,31209882,에이스병원,탕약,,,,,,"14일분 180,000원",,,,탕제한방,,,
405,31209882,에이스병원,한방신보감고카타플라스마,,,,,,"6매 5,000원",,,,한방파스,,,
406,31209882,에이스병원,언어치료,,,,,,"1회 30,000원",,,,치료비,,,
407,31209882,에이스병원,언어전반검사,,,,,,"1회 평가 50,000원",,,,검사료,,,
408,36200948,세계로병원,1인실,상급병실료 차액,,,,,"142,000",0,0,,,,0,0
409,36200948,세계로병원,보호자식대,식대,,,,,"4,500",0,0,,,,0,0
410,36200948,세계로병원,공기,식대,,,,,"1,000",0,0,,,,0,0
411,36200948,세계로병원,각부위당,MRI or MRA 각부위당,,,,,"420,000",0,0,,,,0,0
412,36200948,세계로병원,Shoulder F/U MRI,MRI 각부위당,,,,,"250,000",0,0,,,,0,0
413,36200948,세계로병원,각부위당(조영제),MRI 각부위당,,,,,"510,000",0,0,,,,"90,000 포함",0
414,36200948,세계로병원,MRI + MRA,두부 + 뇌혈관,,,,,"570,000",0,0,,,,0,0
415,36200948,세계로병원,MRI(조영제) + MRA,두부 + 뇌혈관,,,,,"630,000",0,0,,,,"90,000 포함",0
416,36200948,세계로병원,MRI + MRA +Diffusion,두부 + 뇌혈관,,,,,"730,000",0,0,,,,0,0
417,36200948,세계로병원,MRI(조영제) + MRA +Diffusion,두부 + 뇌혈관,,,,,"830,000",0,0,,,,"90,000 포함",0
418,36200948,세계로병원,T-L Spine MRI(일반),MRI 각부위당,,,,,"630,000",0,0,,,,0,0
419,36200948,세계로병원,MRI( shoulder) + 관절조영,근골격계,,,,,"430,000",0,0,,,,0,0
420,36200948,세계로병원,ACT(자가연골이식술),근골격계,,,,,"500,000",0,0,,,,0,0
421,36200948,세계로병원,S-neuroplaty,​시술​,,,,,"4,050,000",0,0,,,,재료대 포함,0
422,36200948,세계로병원,L-disq,​시술​,,,,,"2,750,000",0,0,,,,​재료대 포함​,0
423,36200948,세계로병원,Delta + Neurocare,​시술​,,,,,"4,100,000",0,0,,,,​재료대 포함​,0
424,36200948,세계로병원,Neurocare,​시술​,,,,,"2,950,000",0,0,,,,​재료대 포함​,0
425,36200948,세계로병원,Neuroplasty,​시술​,,,,,"1,600,000",0,0,,,,​재료대 포함​,0
426,36200948,세계로병원,L-disq L,​시술​,,,,,"2,750,000",0,0,,,,​재료대 포함​,0
427,36200948,세계로병원,L-disq C,​시술​,,,,,"2,750,000",0,0,,,,​재료대 포함​,0
428,36200948,세계로병원,포경수술(성인),포경수술,,,,,"200,000",0,0,,,,0,0
429,36200948,세계로병원,포경수술(소아),포경수술,,,,,"150,000",0,0,,,,0,0
430,36200948,세계로병원,BMI,체성분분석검사,,,,,"20,000",0,0,,,,0,0
431,36200948,세계로병원,유전자 검사(2인기준),유전자검사,,,,,"600,000",0,0,,,,0,0
432,36200948,세계로병원,진정내시경 환자관리료 Ⅱ,내시경 수면관리료,,,,,"50,000",0,0,,,,0,0
433,36200948,세계로병원,내시경 수면관리료(COLON),내시경 수면관리료,,,,,"70,000",0,0,,,,0,0
434,36200948,세계로병원,EGD + COLON,내시경 수면관리료,,,,,"110,000",0,0,,,,0,0
435,36200948,세계로병원,CORONYZER(기본),초음파 검사료,,,,,"100,000",0,0,,,,0,0
436,36200948,세계로병원,CORONYZER(Pre-OP),초음파 검사료,,,,,"50,000",0,0,,,,0,0
437,36200948,세계로병원,CORONYZER(F/U),초음파 검사료,,,,,"50,000",0,0,,,,0,0
438,36200948,세계로병원,당알부민,혈액 검사료,,,,,"25,000",0,0,,,,0,0
439,36200948,세계로병원,관절 3부위 이상 류마티스성 질환 초음파,초음파 검사료,,,,,"106,584",0,0,,,,0,0
440,36200948,세계로병원,Leg doppler,​초음파 검사료​,,,,,"107,688",0,0,,,,0,0
441,36200948,세계로병원,US-Echocardiography,​초음파 검사료​,,,,,"120,000",0,0,,,,0,0
442,36200948,세계로병원,Shoulder (BOTH),​초음파 검사료​,,,,,"120,000",0,0,,,,0,0
443,36200948,세계로병원,초음파검사료/진단초음파/복부-복부 초음파/서혜부,​초음파 검사료​,,,,,"58,920",0,0,,,,0,0
444,36200948,세계로병원,US - Toe(편측),​초음파 검사료​,,,,,"54,864",0,0,,,,0,0
445,36200948,세계로병원,US - Soft Tissue,​초음파 검사료​,,,,,"50,000",0,0,,,,0,0
446,36200948,세계로병원,US - Knee(편측),​초음파 검사료​,,,,,"54,864",0,0,,,,0,0
447,36200948,세계로병원,US - Elbow(편측),​초음파 검사료​,,,,,"54,864",0,0,,,,0,0
448,36200948,세계로병원,US-Chest,​초음파 검사료​,,,,,"65,616",0,0,,,,0,0
449,36200948,세계로병원,US -Ankle(편측),​초음파 검사료​,,,,,"68,700",0,0,,,,0,0
