,중분류,소분류,코드,명칭,구분,비용,최저비용,최고비용,치료재료대포함,약제비포함,특이사항,Unnamed: 0,병원코드,병원명,분류,중복컬럼_1,약제비포함여부,치료재료대포함여부
87,초음파,사지혈관 도플러 초음파/하지-정맥,EB4880000,,Both Lower Extremity Doppler (Venous),,"280,000","280,000",,,,87.0,11206616.0,목동힘찬병원,,,,
88,초음파,사지혈관 도플러 초음파/하지-동맥,EB4870000,,Both Lower Extremity Doppler sono (Aterial),,"280,000","280,000",,,,88.0,11206616.0,목동힘찬병원,,,,
89,초음파,유방,EB4210000,,Breast Routine sono,,"110,000","110,000",,,,89.0,11206616.0,목동힘찬병원,,,,
90,초음파,"근골격, 연부-연부조직 초음파",EB4710000,,Buttock sono,,"100,000","100,000",,,,90.0,11206616.0,목동힘찬병원,,,,
91,초음파,두개외 혈관 도풀러 초음파(경동맥),EB4820000,,Carotid Doppler sono,,"180,000","180,000",,,,91.0,11206616.0,목동힘찬병원,,,,
92,초음파,"흉부-유방,액와부 제외한 흉부 초음파",EB4220000,,Chest wall sono,,"100,000","100,000",,,,92.0,11206616.0,목동힘찬병원,,,,
93,초음파,심장-경흉부 심초음파/일반,EB4320000,,ECHO-Doppler,,"240,000","240,000",,,,93.0,11206616.0,목동힘찬병원,,,,
94,초음파,"근골격, 연부-관절초음파",EB4630000,,Elbow sono,,"140,000","140,000",,,,94.0,11206616.0,목동힘찬병원,,,,
95,초음파,"근골격, 연부-연부조직 초음파",EB4710000,,Extremity sono,,"140,000","140,000",,,,95.0,11206616.0,목동힘찬병원,,,,
96,초음파,"근골격, 연부-연부조직 초음파",EB4710000,,Face sono,,"100,000","100,000",,,,96.0,11206616.0,목동힘찬병원,,,,
97,초음파,"근골격, 연부-연부조직 초음파",EB4620000,,Foot sono,,"140,000","140,000",,,,97.0,11206616.0,목동힘찬병원,,,,
98,초음파,"근골격, 연부-연부조직 초음파",EB4710000,,Forearm sono,,"140,000","140,000",,,,98.0,11206616.0,목동힘찬병원,,,,
99,초음파,"근골격, 연부-연부조직 초음파",EB4610000,,Hand sono,,"140,000","140,000",,,,99.0,11206616.0,목동힘찬병원,,,,
100,초음파,"근골격, 연부-관절초음파",EB4650000,,Hip  sono,,"140,000","140,000",,,,100.0,11206616.0,목동힘찬병원,,,,
101,초음파,복부-복부 초음파,EB4450001,,Inguinal region sono,,"120,000","120,000",,,,101.0,11206616.0,목동힘찬병원,,,,
102,초음파,복부-비뇨기계 초음파,EB4490001,,"Kidney,Adrenal Gland sono",,"150,000","150,000",,,,102.0,11206616.0,목동힘찬병원,,,,
103,초음파,복부-비뇨기계 초음파,EB4480001,,"kidney,bladder,adrenal gland sono",,"150,000","150,000",,,,103.0,11206616.0,목동힘찬병원,,,,
104,초음파,"근골격, 연부-관절초음파",EB4640000,,Knee sono,,"140,000","140,000",,,,104.0,11206616.0,목동힘찬병원,,,,
105,초음파,"근골격, 연부-연부조직 초음파",EB4710000,,Lower leg sono,,"140,000","140,000",,,,105.0,11206616.0,목동힘찬병원,,,,
106,초음파,두경부-경부 초음파,EB4150000,,Neck Routine sono,,"120,000","120,000",,,,106.0,11206616.0,목동힘찬병원,,,,
107,초음파,복부-복부 초음파,EB4460001,,Rectum-Anus sono,,"120,000","120,000",,,,107.0,11206616.0,목동힘찬병원,,,,
108,초음파,사지혈관 도플러 초음파/하지-동맥,EB4870000,,Rt(Lt) Lower Extremity Doppler sono (Arterial),,"180,000","180,000",,,,108.0,11206616.0,목동힘찬병원,,,,
109,초음파,사지혈관 도플러 초음파/하지-정맥,EB4880000,,Rt(Lt) Lower Extremity Doppler sono (Venous),,"170,000","170,000",,,,109.0,11206616.0,목동힘찬병원,,,,
110,초음파,사지혈관 도플러 초음파/상지-동맥,EB4840000,,Rt(Lt)Upper Extremity Doppler sono,,"180,000","180,000",,,,110.0,11206616.0,목동힘찬병원,,,,
111,초음파,복부-남성생식기 초음파,EB4540000,,Scrotum sono 60,,"100,000","100,000",,,,111.0,11206616.0,목동힘찬병원,,,,
112,초음파,"근골격, 연부-관절초음파",EB4660000,,Shoulder sono,,"140,000","140,000",,,,112.0,11206616.0,목동힘찬병원,,,,
113,초음파,복부-복부 초음파,EB4440001,,Small Bowel.Colon sono,,"120,000","120,000",,,,113.0,11206616.0,목동힘찬병원,,,,
114,초음파,"근골격, 연부-연부조직 초음파",EB4710000,,Thigh sono,,"140,000","140,000",,,,114.0,11206616.0,목동힘찬병원,,,,
115,초음파,경부초음파,EB4140000,,Thyroid Gland sono,,"120,000","120,000",,,,115.0,11206616.0,목동힘찬병원,,,,
116,초음파,"근골격, 연부-연부조직 초음파",EB4710000,,Upper arm sono,,"140,000","140,000",,,,116.0,11206616.0,목동힘찬병원,,,,
117,초음파,"근골격, 연부-관절초음파",EB4670000,,Wrist sono,,"140,000","140,000",,,,117.0,11206616.0,목동힘찬병원,,,,
118,초음파,"근골격, 연부-연부조직 초음파",EB4710000,,기타 부위 sono,,"100,000","100,000",,,,118.0,11206616.0,목동힘찬병원,,,,
119,초음파,수술 중 초음파,EZ9850000,,유도 초음파,,"250,000","250,000",,,,119.0,11206616.0,목동힘찬병원,,,,
120,MRI,복부-복부,HE1270000,,Abd. Routin MRI(without contrast),,"490,000","490,000",,,,120.0,11206616.0,목동힘찬병원,,,,
121,MRI,근골격계-고관절,HE1180000,,BOTH Hip MRI,,"490,000","490,000",,,,121.0,11206616.0,목동힘찬병원,,,,
122,MRI,혈관-뇌혈관,HI1350001,,Brain MR Angio 50%,,"250,000","250,000",,,,122.0,11206616.0,목동힘찬병원,,,,
123,MRI,뇌,HI1010001,,Brain MRI(NR)+Angio(50%),,"500,000","500,000",,,,123.0,11206616.0,목동힘찬병원,,,,
124,MRI,뇌,HI1010001,,Brain MRI(without contrast),,"490,000","490,000",,,,124.0,11206616.0,목동힘찬병원,,,,
125,MRI,흉부-유방,HE1260000,,Breast MRI(without contrast),,"490,000","490,000",,,,125.0,11206616.0,목동힘찬병원,,,,
126,MRI,척추-경추,HE1090000,,C. Spine MRI(without contrast),,"490,000","490,000",,,,126.0,11206616.0,목동힘찬병원,,,,
127,MRI,척추-경추,HE2090000,,C. Spine MRI+Contrast,,"490,000","490,000",,,,127.0,11206616.0,목동힘찬병원,,,,
128,MRI,혈관-경부혈관,HE1360000,,Carotid  Angio MRI,,"250,000","250,000",,,,128.0,11206616.0,목동힘찬병원,,,,
129,MRI,척추-척추강,HE1120000,,Foraminal MR(C- spine),,"150,000","150,000",,,,129.0,11206616.0,목동힘찬병원,,,,
130,MRI,척추-척추강,HE1120000,,Foraminal MR(L- spine),,"150,000","150,000",,,,130.0,11206616.0,목동힘찬병원,,,,
131,MRI,척추-흉추와 요천추를 동시촬영,HE1130000,,L-spine MRI ( 흉추와 동시 촬영),,"740,000","740,000",,,,131.0,11206616.0,목동힘찬병원,,,,
132,MRI,척추-요천추,HE1110000,,L. Spine MRI(without contrast),,"490,000","490,000",,,,132.0,11206616.0,목동힘찬병원,,,,
133,MRI,척추-요천추,HE2110000,,L. Spine MRI+Contrast,,"490,000","490,000",,,,133.0,11206616.0,목동힘찬병원,,,,
134,MRI,근골격계-발목관절,HE1210000,,LT Ankle MRI(without contrast),,"490,000","490,000",,,,134.0,11206616.0,목동힘찬병원,,,,
135,MRI,근골격계-발목관절,HE2210000,,LT Ankle MRI+Contrast,,"490,000","490,000",,,,135.0,11206616.0,목동힘찬병원,,,,
136,MRI,근골격계-주관절,HE1160000,,LT Elbow MRI(without contrast),,"490,000","490,000",,,,136.0,11206616.0,목동힘찬병원,,,,
137,MRI,근골격계-주관절,HE2160000,,LT Elbow MRI+Contrast,,"490,000","490,000",,,,137.0,11206616.0,목동힘찬병원,,,,
138,MRI,근골격계-관절외하지,HE1230000,,LT Femur MRI(without contrast),,"490,000","490,000",,,,138.0,11206616.0,목동힘찬병원,,,,
139,MRI,근골격계-관절외하지,HE2230000,,LT Femur MRI+Contrast,,"490,000","490,000",,,,139.0,11206616.0,목동힘찬병원,,,,
140,MRI,근골격계-관절외하지,HE1230000,,LT Foot MRI(without contrast),,"490,000","490,000",,,,140.0,11206616.0,목동힘찬병원,,,,
141,MRI,근골격계-관절외하지,HE2230000,,LT Foot MRI+Contrast,,"490,000","490,000",,,,141.0,11206616.0,목동힘찬병원,,,,
142,MRI,근골격계-관절외상지,HE1220000,,LT Forearm MRI(without contrast),,"490,000","490,000",,,,142.0,11206616.0,목동힘찬병원,,,,
143,MRI,근골격계-관절외상지,HE2220000,,LT Forearm MRI+Contrast,,"490,000","490,000",,,,143.0,11206616.0,목동힘찬병원,,,,
144,MRI,근골격계-관절외상지,HE1220000,,LT Hand MRI(without contrast),,"490,000","490,000",,,,144.0,11206616.0,목동힘찬병원,,,,
145,MRI,근골격계-관절외상지,HE2220000,,LT Hand MRI+Contrast,,"490,000","490,000",,,,145.0,11206616.0,목동힘찬병원,,,,
146,MRI,근골격계-고관절,HE1180000,,Lt Hip joint MRI(without contrast),,"490,000","490,000",,,,146.0,11206616.0,목동힘찬병원,,,,
147,MRI,근골격계-고관절,HE2180000,,LT Hip joint MRI+Contrast,,"490,000","490,000",,,,147.0,11206616.0,목동힘찬병원,,,,
148,MRI,근골격계-관절외상지,HE1220000,,LT Humerus MRI(without contrast),,"490,000","490,000",,,,148.0,11206616.0,목동힘찬병원,,,,
149,MRI,근골격계-관절외상지,HE2220000,,LT Humerus MRI+Contrast,,"490,000","490,000",,,,149.0,11206616.0,목동힘찬병원,,,,
150,MRI,근골격계-슬관절,HE1200000,,LT Knee joint MRI(without contrast),,"490,000","490,000",,,,150.0,11206616.0,목동힘찬병원,,,,
151,MRI,근골격계-슬관절,HE2200000,,LT Knee joint MRI+Contrast,,"490,000","490,000",,,,151.0,11206616.0,목동힘찬병원,,,,
152,MRI,근골격계-견관절,HE1150000,,LT Shoulder MRI(without contrast),,"490,000","490,000",,,,152.0,11206616.0,목동힘찬병원,,,,
153,MRI,근골격계-견관절,HE2150000,,LT Shoulder MRI+Contrast,,"490,000","490,000",,,,153.0,11206616.0,목동힘찬병원,,,,
154,MRI,근골격계-관절외하지,HE1230000,,LT Tibia MRI(without contrast),,"490,000","490,000",,,,154.0,11206616.0,목동힘찬병원,,,,
155,MRI,근골격계-관절외하지,HE2230000,,LT Tibia MRI+Contrast,,"490,000","490,000",,,,155.0,11206616.0,목동힘찬병원,,,,
156,MRI,근골격계-수관절,HE1170000,,LT Wrist MRI(without contrast),,"490,000","490,000",,,,156.0,11206616.0,목동힘찬병원,,,,
157,MRI,근골격계-수관절,HE2170000,,LT Wrist MRI+Contrast,,"490,000","490,000",,,,157.0,11206616.0,목동힘찬병원,,,,
158,MRI,척추-요천추,HE4110000,,Lumbar Limited  MRI,,"250,000","250,000",,,,158.0,11206616.0,목동힘찬병원,,,,
159,MRI,척추-척추강,HE1120000,,Myelo MRI,,"150,000","150,000",,,,159.0,11206616.0,목동힘찬병원,,,,
160,MRI,두경부-경부,HI1080001,,Neck MRI(without contrast),,"490,000","490,000",,,,160.0,11206616.0,목동힘찬병원,,,,
161,MRI,복부-골반,HE1280000,,Pelvis MRI(without contrast),,"490,000","490,000",,,,161.0,11206616.0,목동힘찬병원,,,,
162,MRI,근골격계-발목관절,HE1210000,,RT Ankle MRI(without contrast),,"490,000","490,000",,,,162.0,11206616.0,목동힘찬병원,,,,
163,MRI,근골격계-발목관절,HE2210000,,RT Ankle MRI+Contrast,,"490,000","490,000",,,,163.0,11206616.0,목동힘찬병원,,,,
164,MRI,근골격계-주관절,HE1160000,,RT Elbow MRI(without contrast),,"490,000","490,000",,,,164.0,11206616.0,목동힘찬병원,,,,
165,MRI,근골격계-주관절,HE2160000,,RT Elbow MRI+Contrast,,"490,000","490,000",,,,165.0,11206616.0,목동힘찬병원,,,,
166,MRI,근골격계-관절외하지,HE1230000,,RT Femur MRI(without contrast),,"490,000","490,000",,,,166.0,11206616.0,목동힘찬병원,,,,
167,MRI,근골격계-관절외하지,HE2230000,,RT Femur MRI+Contrast,,"490,000","490,000",,,,167.0,11206616.0,목동힘찬병원,,,,
168,MRI,근골격계-관절외하지,HE1230000,,RT Foot MRI(without contrast),,"490,000","490,000",,,,168.0,11206616.0,목동힘찬병원,,,,
169,MRI,근골격계-관절외상지,HE1220000,,RT Forearm MRI(without contrast),,"490,000","490,000",,,,169.0,11206616.0,목동힘찬병원,,,,
170,MRI,근골격계-관절외상지,HE2220000,,RT Forearm MRI+Contrast,,"490,000","490,000",,,,170.0,11206616.0,목동힘찬병원,,,,
171,MRI,근골격계-관절외상지,HE1220000,,RT Hand MRI(without contrast),,"490,000","490,000",,,,171.0,11206616.0,목동힘찬병원,,,,
172,MRI,근골격계-관절외상지,HE2220000,,RT Hand MRI+Contrast,,"490,000","490,000",,,,172.0,11206616.0,목동힘찬병원,,,,
173,MRI,근골격계-고관절,HE1180000,,RT Hip joint MRI(Without contrast),,"490,000","490,000",,,,173.0,11206616.0,목동힘찬병원,,,,
174,MRI,근골격계-고관절,HE2180000,,RT Hip joint MRI+Contrast,,"490,000","490,000",,,,174.0,11206616.0,목동힘찬병원,,,,
175,MRI,근골격계-관절외상지,HE1220000,,Rt Humerus MRI(without contrast),,"490,000","490,000",,,,175.0,11206616.0,목동힘찬병원,,,,
176,MRI,근골격계-관절외상지,HE2220000,,RT Humerus MRI+Contrast,,"490,000","490,000",,,,176.0,11206616.0,목동힘찬병원,,,,
177,MRI,근골격계-슬관절,HE1200000,,RT Knee joint MRI(without contrast),,"490,000","490,000",,,,177.0,11206616.0,목동힘찬병원,,,,
178,MRI,근골격계-슬관절,HE2200000,,RT Knee joint MRI+Contrast,,"490,000","490,000",,,,178.0,11206616.0,목동힘찬병원,,,,
179,MRI,근골격계-견관절,HE1150000,,RT Shoulder MRI(without contrast),,"490,000","490,000",,,,179.0,11206616.0,목동힘찬병원,,,,
180,MRI,근골격계-견관절,HE2150000,,RT Shoulder MRI+Contrast,,"490,000","490,000",,,,180.0,11206616.0,목동힘찬병원,,,,
181,MRI,근골격계-관절외하지,HE1230000,,RT Tibia MRI(without contrast),,"490,000","490,000",,,,181.0,11206616.0,목동힘찬병원,,,,
182,MRI,근골격계-관절외하지,HE2230000,,RT Tibia MRI+Contrast,,"490,000","490,000",,,,182.0,11206616.0,목동힘찬병원,,,,
183,MRI,근골격계-수관절,HE1170000,,RT Wrist MRI(without contrast),,"490,000","490,000",,,,183.0,11206616.0,목동힘찬병원,,,,
184,MRI,근골격계-수관절,HE2170000,,RT Wrist MRI+Contrast,,"490,000","490,000",,,,184.0,11206616.0,목동힘찬병원,,,,
185,MRI,근골격계-천장골관절,HE1190000,,S-I Joint MRI(without contrast),,"490,000","490,000",,,,185.0,11206616.0,목동힘찬병원,,,,
186,MRI,근골격계-천장골관절,HE2190000,,S-I Joint MRI+Contrast,,"490,000","490,000",,,,186.0,11206616.0,목동힘찬병원,,,,
187,MRI,근골격계-천장골관절,HE1310000,,Sacrum MRI(without contrast),,"490,000","490,000",,,,187.0,11206616.0,목동힘찬병원,,,,
188,MRI,근골격계-천장골관절,HE2190000,,Sacrum MRI+Contrast,,"490,000","490,000",,,,188.0,11206616.0,목동힘찬병원,,,,
189,MRI,척추-흉추,HE1100000,,T. Spine MRI(without contrast),,"490,000","490,000",,,,189.0,11206616.0,목동힘찬병원,,,,
190,MRI,척추-흉추,HE2100000,,T. Spine MRI+Contrast,,"490,000","490,000",,,,190.0,11206616.0,목동힘찬병원,,,,
191,MRI,확산,HF1010000,,자기공명영상진단-특수검사(확산),,"255,760","255,760",,,,191.0,11206616.0,목동힘찬병원,,,,
192,예방접종,사람유두종바이러스,3Z5201001,,서바릭스 프리필드(환자용),,"150,000","150,000",,,,192.0,11206616.0,목동힘찬병원,,,,
193,예방접종,인플루엔자,3Z5201101,,스카이셀플루 0.5ml(4가 독감 백신) 환자용,,"40,000","40,000",,,,193.0,11206616.0,목동힘찬병원,,,,
194,예방접종,대상포진,3Z5200301,,스카이조스터,,"150,000","150,000",,,,194.0,11206616.0,목동힘찬병원,,,,
195,예방접종,"Td(파상풍, 디프테리아, 백일해)",3Z5201602,,아다셀주(환자용),,"50,000","50,000",,,,195.0,11206616.0,목동힘찬병원,,,,
196,예방접종,대상포진,3Z5200302,,조스타박스주,,"190,000","190,000",,,,196.0,11206616.0,목동힘찬병원,,,,
197,예방접종,"Td(파상풍,디프테리아)",3Z5201501,,티디백신주(프리필드),,"30,000","30,000",,,,197.0,11206616.0,목동힘찬병원,,,,
198,예방접종,폐렴구균,3Z5201701,,프리베나13주(환자용),,"130,000","130,000",,,,198.0,11206616.0,목동힘찬병원,,,,
199,예방접종,A형간염,3Z5202002,,하브릭스주 1ml,,"70,000","70,000",,,,199.0,11206616.0,목동힘찬병원,,,,
200,,,,비주요 비급여 검색된 자료가 없습니다.,,비주요 비급여 검색된 자료가 없습니다.,,,,,,200.0,31206212.0,의)상원의료재단부평힘찬병원,,,,
201,행위/기타,체외충격파치료〔근골격계질환〕,SZ0840000,,ESWT(체외충격파치료-1000타),,"90,000","90,000",,,,201.0,31206212.0,의)상원의료재단부평힘찬병원,,,,
202,행위/기타,체외충격파치료〔근골격계질환〕,SZ0840000,,ESWT(체외충격파치료-1200타),,"110,000","110,000",,,,202.0,31206212.0,의)상원의료재단부평힘찬병원,,,,
203,행위/기타,체외충격파치료〔근골격계질환〕,SZ0840000,,ESWT(체외충격파치료-2400타),,"180,000","180,000",,,,203.0,31206212.0,의)상원의료재단부평힘찬병원,,,,
204,행위/기타,체외충격파치료〔근골격계질환〕,SZ0840000,,ESWT(체외충격파치료-300타),,"50,000","50,000",,,,204.0,31206212.0,의)상원의료재단부평힘찬병원,,,,
205,행위/기타,체외충격파치료〔근골격계질환〕,SZ0840000,,ESWT(체외충격파치료-500타),,"70,000","70,000",,,,205.0,31206212.0,의)상원의료재단부평힘찬병원,,,,
206,행위/기타,체외충격파치료〔근골격계질환〕,SZ0840000,,ESWT(체외충격파치료-600타),,"40,000","40,000",,,,206.0,31206212.0,의)상원의료재단부평힘찬병원,,,,
207,행위/기타,이학요법료,MZ0010000,,FIMS(Functional Intramuscular Stimulation),,"150,000","150,000",,,,207.0,31206212.0,의)상원의료재단부평힘찬병원,,,,
208,행위/기타,이학요법료,MX1220000,,도수치료 (Simple 재활),,"10,000","10,000",,,,208.0,31206212.0,의)상원의료재단부평힘찬병원,,,,
209,행위/기타,이학요법료,MX1220000,,도수치료 (근력강화),,"70,000","70,000",,,,209.0,31206212.0,의)상원의료재단부평힘찬병원,,,,
210,행위/기타,이학요법료,MX1220000,,도수치료 (순환),,"100,000","100,000",,,,210.0,31206212.0,의)상원의료재단부평힘찬병원,,,,
211,행위/기타,이학요법료,MX1220000,,도수치료 (입외 재활),,"20,000","20,000",,,,211.0,31206212.0,의)상원의료재단부평힘찬병원,,,,
212,행위/기타,이학요법료,MX1220000,,도수치료(재활),,"50,000","50,000",,,,212.0,31206212.0,의)상원의료재단부평힘찬병원,,,,
213,행위/기타,이학요법료,MZ0120000,,비침습적 무통증 신호요법 PainScramber (근본치료) -20분,,"30,000","30,000",,,,213.0,31206212.0,의)상원의료재단부평힘찬병원,,,,
214,행위/기타,이학요법료,MZ0120000,,비침습적 무통증 신호요법 PainScramber 2 CH (30분),,"50,000","50,000",,,,214.0,31206212.0,의)상원의료재단부평힘찬병원,,,,
