병원명,명칭,분류,소분류,중분류,중복컬럼_1,중복컬럼_2,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
안산21세기병원,Regenwel 3.5g,,,,,,500000,0,0,BM5305BH,,,,
안산21세기병원,장애진단서-사본,,,,,,1000,0,0,,,,,
안산21세기병원,국민연금장애심사용 진단서-사본,,,,,,1000,0,0,,,,,
안산21세기병원,입퇴원확인서-퇴원시무료,,,,,,0,0,3000,,,,,
안산21세기병원,상해기여도확인서,,,,,,10000,0,0,,,,,
안산21세기병원,Hiper Pore- 5*7.5cm,,,,,,2500,0,0,BM5001SO,,,,
안산21세기병원,Hiper Pore- 7.5*10cm,,,,,,4500,0,0,BM5001SO,,,,
안산21세기병원,Hiper Pore- 9*15cm,,,,,,7500,0,0,BM5001SO,,,,
안산21세기병원,Hiper Pore- 9*20cm,,,,,,8500,0,0,BM5001SO,,,,
안산21세기병원,Hiper Pore- 9*25cm,,,,,,10000,0,0,BM5001SO,,,,
안산21세기병원,Surgi-Chito20x40,,,,,,60000,0,0,BJ7002XF,,,,
안산21세기병원,푸레파인연고,,,,,,8000,0,0,642905941,,,,
안산21세기병원,Surgi-Chito13x38,,,,,,50000,0,0,BJ7002XF,,,,
안산21세기병원,디티부스터에스에스아이주(프리필드시린지),,,,,,30000,0,0,673100040,,,,
안산21세기병원,토닉밴드,,,,,,40000,0,0,BC1201JO,,,,
안산21세기병원,루브에스겔,,,,,,2000,0,0,657401040,,,,
안산21세기병원,Rafugen-YG,,,,,,1700000,0,0,BC0100BU,,,,
안산21세기병원,U/S-TCD(Brain),초음파검사료,,,,,150000,0,0,EB481,,,,
안산21세기병원,채용검진 (B형간염제외),검진,,,,,30000,0,0,AA300,,,,
안산21세기병원,알루미늄 목발,,,,,,20000,0,0,20330,,,,
안산21세기병원,JPBio Spinal Fixation System II Rod,,,,,,150000,0,0,한시적,,,,
안산21세기병원,JPBio Spinal Fixation System II Screw,,,,,,500000,0,0,한시적,,,,
안산21세기병원,Bios Spinal Fixation System Rod,,,,,,150000,0,0,한시적,,,,
안산21세기병원,Bios Spinal Fixation System Screw,,,,,,500000,0,0,한시적,,,,
안산21세기병원,JPBIO PLIF PEEK CAGE II -한시적,,,,,,400000,0,0,한시적,,,,
안산21세기병원,RAFUGEN DBM GEL PRO 1cc-HK메디칼,,,,,,700000,0,0,BC0103BU,,,,
안산21세기병원,U/S-Chest(유방·액와부 초음파),초음파검사료,,,,,100000,0,0,EB421,,,,
안산21세기병원,Neo Skin D-태양,,,,,,35000,0,0,BM5006RQ,,,,
안산21세기병원,MRA Brain,자기공명영상진단료,,,,,500000,0,0,he01a,,,,
안산21세기병원,Silicone tape(E-tube 고정용),,,,,,25000,0,0,BM2000JI,,,,
안산21세기병원,Silicone tape roll (1cut),,,,,,5000,0,0,BM2000JI,,,,
안산21세기병원,EZ Rap Brace-ankle,,,,,,100000,0,0,BC1215HT,,,,
안산21세기병원,JPbio PLIF Spinal Peek Cage III -한시적,,,,,,400000,0,0,jpppc3,,,,
안산21세기병원,MegaDerm,,,,,,800000,0,0,BST01019,,,,
안산21세기병원,체외충격파(편측),이학요법료,,,,,50000,0,0,SZ084,,편측,,
안산21세기병원,T-L Spine MRI,자기공명영상진단료,,,,,430000,300000,430000,HE113,,,,
안산21세기병원,향후치료비추정서-사본,,,,,,1000,0,0,,,,,
안산21세기병원,MyGen6%-1cc,,,,,,500000,0,0,BM2601MS,,,,
안산21세기병원,Endo Lumbar Cage L,,,,,,400000,0,0,edlcl,,,,
안산21세기병원,Episol-H,,,,,,1400000,0,0,BJ4804GZ,,,,
안산21세기병원,Enfix Screw Set,,,,,,500000,0,0,enfixs,,,,
안산21세기병원,Enfix Rod,,,,,,150000,0,0,enfixr,,,,
안산21세기병원,Pre Band,,,,,,20000,0,0,BK7000PV,,,,
안산21세기병원,도수운동치료-재활,이학요법료,,,,,80000,0,0,MX122,,,,
안산21세기병원,CARTISTEM,,,,,,8000000,0,0,622900010,,,,
안산21세기병원,BK BAND PIN,,,,,,400000,0,0,BC4101AK,,,,
안산21세기병원,프리번정,,,,,,800,0,0,053300020,,,,
안산21세기병원,DBM PUTTY 2.5cc,,,,,,1400000,0,0,BC0101AT,,,,
안산21세기병원,Scargen,,,,,,120000,0,0,BM5000AE,,,,
안산21세기병원,Surgicon,,,,,,100000,0,0,BM5000SQ,,,,
안산21세기병원,KMEC Cath,,,,,,700000,0,0,BJ4801XF,,,,
안산21세기병원,에버라민주,,,,,,100000,0,0,678900510,,,,
안산21세기병원,MRI Long Bone 조영촬영 (Lower EXT),MRI,,,,,430000,430000,430000,HE223,,,조영제별도,
안산21세기병원,MRI Long Bone 조영촬영 (Upper EXT),MRI,,,,,430000,430000,430000,HE222,,,조영제별도,
안산21세기병원,MRI Foot & Ankle 조영촬영,MRI,,,,,430000,430000,430000,HE221,,,조영제별도,
안산21세기병원,MRI Knee 조영촬영,MRI,,,,,430000,430000,430000,HE220,,,조영제별도,
안산21세기병원,MRI Hip 조영촬영,MRI,,,,,430000,430000,600000,HE218,,양측촬영(60만원),조영제별도,
안산21세기병원,MRI Wrist & Hand 조영촬영,MRI,,,,,430000,430000,430000,HE217,,,조영제별도,
안산21세기병원,MRI Elbow 조영촬영,MRI,,,,,430000,430000,430000,HE216,,,조영제별도,
안산21세기병원,MRI Shoulder 조영촬영,MRI,,,,,430000,430000,480000,HE215,,Arthrogram+(48만원),조영제별도,
안산21세기병원,MRI L-Spine 조영촬영,MRI,,,,,430000,430000,430000,HE211,,,조영제별도,
안산21세기병원,MRI T-Spine 조영촬영,MRI,,,,,430000,430000,430000,HE210,,,조영제별도,
안산21세기병원,MRI C-Spine 조영촬영,MRI,,,,,430000,430000,430000,HE209,,,조영제별도,
안산21세기병원,인플루엔자 A.B 바이러스검사(현장검사)--비급여,전체검사료,,,,,"30,000","30,000","30,000",CZ394,CZ394,특이사항,"30,000","30,000"
안산21세기병원,인플루엔자 A.B 바이러스검사(현장검사)--비급여,전체검사료,,,,,"30,000","30,000","30,000",CZ394,CZ394,특이사항,"30,000","30,000"
안산21세기병원,인플루엔자 A.B 바이러스검사(현장검사)--비급여,전체검사료,,,,,"30,000","30,000","30,000",CZ394,CZ394,특이사항,"30,000","30,000"
뿌리병원,일반구급차 이송처치료 추가요금(10km초과 1km당)-심야(이송),,,,,,"1,200",,,AQ9055,,,,
뿌리병원,일반구급차 이송처치료 기본요금(10km이내)-심야(이송),,,,,,"36,000",,,AQ9054,,,,
뿌리병원,"일반구급차이송처치료부가요금(의사,간호사,응급구조사탑승)",,,,,,"15,000",,,AQ9053,,,,
뿌리병원,일반구급차 이송처치료 추가요금(10km초과 1km당),,,,,,"1,000",,,AQ9052,,,,
뿌리병원,일반구급차 이송처치료 기본요금(10km이내),,,,,,"30,000",,,AQ9051,,,,
뿌리병원,환의(상의 또는 하의),,,,,,"15,000",,,AQ9045,,,,
뿌리병원,환의(한벌),,,,,,"30,000",,,AQ9044,,,,
뿌리병원,노트롬액 3ml,,,,,,"5,000",,,WNOTHROM,,"혈장응고약제,PRP시 사용(19.12.30시작)",,
뿌리병원,원포팜주,,,,,,"5,000",,,WWON,,,,
뿌리병원,히루안주,,,,,,"20,000",,,WHYRU-B,,,,
뿌리병원,페라미플루주,,,,,,"32,800",,,WPERA,,,,
뿌리병원,인플루엔자 4가,,,,,,"35,000",,,,,,,
뿌리병원,인플루엔자 3가,,,,,,"20,000",,,,,,,
뿌리병원,글루치온주 (백옥주사),,,,,,"35,000",,,WGLUC,,,,
뿌리병원,글루타온주1200mg (상동),,,,,,"50,000",,,WGLUT,,,,
바로병원,[행위료][분류] 검사료 - 감염증 기타 검사[명칭] 인플루엔자 A·B 바이러스항원검사 [현장검사][구분] B-인플루엔자 진단키트 (간단),,,,,,"30,000",,,CZ394,,,,
바로병원,[행위료][분류] 검사료 - 내시경 검사[명칭] 위장수면내시경환자관리[구분] B-수면내시경환자관리 (위장)[기타] 소화기 기관지 내시경검사및시술시의환자관리행위 · 건강검진 제외,,,,,,"60,000",,,EA002,,,,
바로병원,[행위료][분류] 검사료 - 내시경검사[명칭] 대장수면내시경환자관리[구분] B-수면내시경환자관리 (대장)[기타] 소화기 기관지 내시경검사및시술시의환자관리행위 · 건강검진 제외,,,,,,"60,000",,,EA003,,,,
바로병원,[행위료][분류] 검사료 - 순환기 기능검사[명칭] 동맥경화도검사(맥파전달속도측정)[구분] B-동맥경화측정,,,,,,"70,000",,,EZ868,,,,
바로병원,[행위료][분류] 검사료 - 신경계기능검사[명칭] 전류인지역치(통증역치검사)[구분] B-Pain Measurement 통증역치검사,,,,,,"70,000",,,FY884,,,,
바로병원,"[행위료][분류] 검사료 - 외피, 근골기능검사[명칭] 체온열검사[구분] DITI(적외선체열촬영)-전신",,,,,,"170,000",,,EZ776,,,,
달려라병원,일반구급차 이송처치료 기본요금(10km이내),구급차사용료,,,,,"30,000",,,,,,,
달려라병원,"일반구급차 이송처치료 부가요금(의사,간호사 또는 응급",구급차사용료,,,,,"22,500",,,,,,,
달려라병원,일반구급차 이송처치료 추가요금(10km초과 1km당),구급차사용료,,,,,"1,000",,,,,,,
달려라병원,발가락스프린트(Toe Splint),기브스료,,,,,"10,000",,,,,,,
달려라병원,(전규격)알루미늄스프린트(Aluminium splint),기브스료,,,,,"5,000",,,,,,,
달려라병원,(전규격)스텍 스프린트(Mallet finger Splint),기브스료,,,,,"10,000",,,,,,,
달려라병원,8자 밴드,기브스료,,,,,"20,000",,,,,,,
달려라병원,Rib band(전규격),기브스료,,,,,"15,000",,,,,,,
달려라병원,피코라이트산 3포/1box,내복약,,,,,"18,000",,,,,,,
달려라병원,스티몰액 10ml,내복약,,,,,"3,300",,,,,,,
에이스병원,독감주사,,,,,,"1회 20,000원",,,,주사제,,,
에이스병원,콤비플렉스엠시리페리주(375ml),,,,,,"1회 70,000원",,,,주사제,,,
에이스병원,아미노헥스주 200ml,,,,,,"1회 30,000원",,,,주사제,,,
에이스병원,새로나민주 250ml,,,,,,"1회 50,000원",,,,주사제,,,
에이스병원,삐콤정,,,,,,정당 30원,,,,주사제,,,
에이스병원,베아제(소화제),,,,,,정당 200원,,,,내복약,,,
에이스병원,타스나정,,,,,,개당 30원,,,,내복약,,,
에이스병원,트레스탄캅셀,,,,,,개당 800원,,,,내복약,,,
에이스병원,오메크린크림30g,,,,,,"개당 15,000원",,,,연고,,,
에이스병원,유락신연고 50g,,,,,,"개당 5,000원",,,,연고,,,
에이스병원,경옥고,,,,,,"단지  200,000원",,,,탕제한방,,,
에이스병원,탕약,,,,,,"14일분 180,000원",,,,탕제한방,,,
에이스병원,한방신보감고카타플라스마,,,,,,"6매 5,000원",,,,한방파스,,,
에이스병원,언어치료,,,,,,"1회 30,000원",,,,치료비,,,
에이스병원,언어전반검사,,,,,,"1회 평가 50,000원",,,,검사료,,,
세계로병원,1인실,상급병실료 차액,,,,,"142,000",0,0,,,,0,0
세계로병원,보호자식대,식대,,,,,"4,500",0,0,,,,0,0
세계로병원,공기,식대,,,,,"1,000",0,0,,,,0,0
세계로병원,각부위당,MRI or MRA 각부위당,,,,,"420,000",0,0,,,,0,0
세계로병원,Shoulder F/U MRI,MRI 각부위당,,,,,"250,000",0,0,,,,0,0
세계로병원,각부위당(조영제),MRI 각부위당,,,,,"510,000",0,0,,,,"90,000 포함",0
세계로병원,MRI + MRA,두부 + 뇌혈관,,,,,"570,000",0,0,,,,0,0
세계로병원,MRI(조영제) + MRA,두부 + 뇌혈관,,,,,"630,000",0,0,,,,"90,000 포함",0
세계로병원,MRI + MRA +Diffusion,두부 + 뇌혈관,,,,,"730,000",0,0,,,,0,0
세계로병원,MRI(조영제) + MRA +Diffusion,두부 + 뇌혈관,,,,,"830,000",0,0,,,,"90,000 포함",0
세계로병원,T-L Spine MRI(일반),MRI 각부위당,,,,,"630,000",0,0,,,,0,0
세계로병원,MRI( shoulder) + 관절조영,근골격계,,,,,"430,000",0,0,,,,0,0
세계로병원,ACT(자가연골이식술),근골격계,,,,,"500,000",0,0,,,,0,0
세계로병원,S-neuroplaty,​시술​,,,,,"4,050,000",0,0,,,,재료대 포함,0
세계로병원,L-disq,​시술​,,,,,"2,750,000",0,0,,,,​재료대 포함​,0
세계로병원,Delta + Neurocare,​시술​,,,,,"4,100,000",0,0,,,,​재료대 포함​,0
세계로병원,Neurocare,​시술​,,,,,"2,950,000",0,0,,,,​재료대 포함​,0
세계로병원,Neuroplasty,​시술​,,,,,"1,600,000",0,0,,,,​재료대 포함​,0
세계로병원,L-disq L,​시술​,,,,,"2,750,000",0,0,,,,​재료대 포함​,0
세계로병원,L-disq C,​시술​,,,,,"2,750,000",0,0,,,,​재료대 포함​,0
세계로병원,포경수술(성인),포경수술,,,,,"200,000",0,0,,,,0,0
세계로병원,포경수술(소아),포경수술,,,,,"150,000",0,0,,,,0,0
세계로병원,BMI,체성분분석검사,,,,,"20,000",0,0,,,,0,0
세계로병원,유전자 검사(2인기준),유전자검사,,,,,"600,000",0,0,,,,0,0
세계로병원,진정내시경 환자관리료 Ⅱ,내시경 수면관리료,,,,,"50,000",0,0,,,,0,0
세계로병원,내시경 수면관리료(COLON),내시경 수면관리료,,,,,"70,000",0,0,,,,0,0
세계로병원,EGD + COLON,내시경 수면관리료,,,,,"110,000",0,0,,,,0,0
세계로병원,CORONYZER(기본),초음파 검사료,,,,,"100,000",0,0,,,,0,0
세계로병원,CORONYZER(Pre-OP),초음파 검사료,,,,,"50,000",0,0,,,,0,0
세계로병원,CORONYZER(F/U),초음파 검사료,,,,,"50,000",0,0,,,,0,0
세계로병원,당알부민,혈액 검사료,,,,,"25,000",0,0,,,,0,0
세계로병원,관절 3부위 이상 류마티스성 질환 초음파,초음파 검사료,,,,,"106,584",0,0,,,,0,0
세계로병원,Leg doppler,​초음파 검사료​,,,,,"107,688",0,0,,,,0,0
세계로병원,US-Echocardiography,​초음파 검사료​,,,,,"120,000",0,0,,,,0,0
세계로병원,Shoulder (BOTH),​초음파 검사료​,,,,,"120,000",0,0,,,,0,0
세계로병원,초음파검사료/진단초음파/복부-복부 초음파/서혜부,​초음파 검사료​,,,,,"58,920",0,0,,,,0,0
세계로병원,US - Toe(편측),​초음파 검사료​,,,,,"54,864",0,0,,,,0,0
세계로병원,US - Soft Tissue,​초음파 검사료​,,,,,"50,000",0,0,,,,0,0
세계로병원,US - Knee(편측),​초음파 검사료​,,,,,"54,864",0,0,,,,0,0
세계로병원,US - Elbow(편측),​초음파 검사료​,,,,,"54,864",0,0,,,,0,0
세계로병원,US-Chest,​초음파 검사료​,,,,,"65,616",0,0,,,,0,0
세계로병원,US -Ankle(편측),​초음파 검사료​,,,,,"68,700",0,0,,,,0,0
세계로병원,US - Wrist(편측),​초음파 검사료​,,,,,"68,700",0,0,,,,0,0
세계로병원,US -Hip(편측),​초음파 검사료​,,,,,"68,700",0,0,,,,0,0
세계로병원,초음파검사료/진단초음파/복부-비뇨기계 초음파/신장·부신·방광,​초음파 검사료​,,,,,"75,144",0,0,,,,0,0
세계로병원,초음파검사료/진단초음파/복부-비뇨기계 초음파/신장·부신,​초음파 검사료​,,,,,"67,908",0,0,,,,0,0
세계로병원,US - Neck,​초음파 검사료​,,,,,"70,392",0,0,,,,0,0
세계로병원,US - Thyroid,​초음파 검사료​,,,,,"70,392",0,0,,,,0,0
세계로병원,US - Shoulder(편측),​초음파 검사료​,,,,,"80,000",0,0,,,,0,0
세계로병원,초음파검사료/진단초음파/복부-복부 초음파/항문,​초음파 검사료​,,,,,"83,688",0,0,,,,0,0
세계로병원,초음파검사료/진단초음파/복부-복부 초음파/소장·대장,​초음파 검사료​,,,,,"85,332",0,0,,,,0,0
세계로병원,초음파검사료/진단초음파/복부-복부 초음파/충수,​초음파 검사료​,,,,,"85,332",0,0,,,,0,0
세계로병원,US-Carotid,​초음파 검사료​,,,,,"84,408",0,0,,,,0,0
세계로병원,US - Breast,​초음파 검사료​,,,,,"94,872",0,0,,,,0,0
세계로병원,초음파검사료/진단초음파/복부-복부 초음파/직장·항문,​초음파 검사료​,,,,,"100,428",0,0,,,,0,0
세계로병원,Abdomen (F/U)복부초음파 추적검사,초음파 검사료,,,,,"53,000",0,0,,,,0,0
세계로병원,Kidney & Bladder (F/U),초음파 검사료,,,,,"42,000",0,0,,,,0,0
세계로병원,Cardiac (Echo) (F/U),초음파 검사료,,,,,"84,000",0,0,,,,0,0
세계로병원,Thyroid (F/U),초음파 검사료,,,,,"39,000",0,0,,,,0,0
세계로병원,Breast (F/U),초음파 검사료,,,,,"53,000",0,0,,,,0,0
세계로병원,Pelvis (F/U),초음파 검사료,,,,,"33,000",0,0,,,,0,0
세계로병원,Carotid(f/u),초음파 검사료,,,,,"48,000",0,0,,,,0,0
세계로병원,Leg doppler(F/U),초음파 검사료,,,,,"60,000",0,0,,,,0,0
세계로병원,Leg doppler BOTH(F/U),초음파 검사료,,,,,"90,000",0,0,,,,0,0
세계로병원,leg doppler(BOTH),초음파 검사료,,,,,"150,000",0,0,,,,0,0
세계로병원,Shoulder (F/U),초음파 검사료,,,,,"48,000",0,0,,,,0,0
세계로병원,Others(기타),초음파 검사료,,,,,"50,000",0,0,,,,0,0
세계로병원,US-Guided FNA,초음파 검사료,,,,,"78,300",0,0,,,,0,0
세계로병원,US- Guided 추가,초음파 검사료,,,,,"60,000",0,0,,,,0,0
세계로병원,US- Finger (편측),초음파 검사료,,,,,"49,800",0,0,,,,0,0
세계로병원,SONO Guided- shoulder,초음파,,,,,"50,000",0,0,,,,0,0
세계로병원,SONO Guided- other,초음파,,,,,"40,000",0,0,,,,0,0
세계로병원,Rapid Malaria test,검사료,,,,,"28,410",0,0,,,,0,0
세계로병원,항CCP항체 [IgG],검사료,,,,,"37,130",0,0,,,,0,0
세계로병원,족부수분검사,검사료,,,,,"66,000",0,0,,,,0,0
최경진정형외과의원,PROLO(증식치료),시술,,,,,"60,000",,,,,1회,,
최경진정형외과의원,ESWT(체외충격파),시술,,,,,"60,000",,,,,1회,,
최경진정형외과의원,술후신발,수술 및수술 재료대,,,,,"60,000",,,,,1개,,
최경진정형외과의원,KD,수술 및수술 재료대,,,,,"200,000",,,,,1개,,
최경진정형외과의원,KD,수술 및수술 재료대,,,,,"350,000",,,,,2개,,
최경진정형외과의원,인조골(미네날본),수술 및수술 재료대,,,,,"500,000",,,,,1개,,
최경진정형외과의원,Prostop,수술 및수술 재료대,,,,,"1,500,000",,,,,1개,,
최경진정형외과의원,무지외반증수술(일반),수술 및수술 재료대,,,,,"6,000,000",,,,,1족지,,
최경진정형외과의원,소건막류 수술(일반),수술 및수술 재료대,,,,,"6,000,000",,,,,1족지,,
최경진정형외과의원,단지증 수술(일반),수술 및수술 재료대,,,,,"5,000,000",,,,,1족지,,
최경진정형외과의원,장지증 수술(일반),수술 및수술 재료대,,,,,"3,000,000",,,,,1족지,,
최경진정형외과의원,기타 족부일반 수술,수술 및수술 재료대,,,,,"6,000,000",,,,,1족,,
최경진정형외과의원,REGENSEAL,수술 및수술 재료대,,,,,"500,000",,,,,1개,,
최경진정형외과의원,유착방지제,수술 및수술 재료대,,,,,"200,000",,,,,1개,,
최경진정형외과의원,습윤드레싱(Sorbact),수술 및수술 재료대,,,,,"20,000",,,,,1개,,
최경진정형외과의원,기성깔창,보조기 및보호대,,,,,"60,000",,,,,1족,,
최경진정형외과의원,Heel cup,보조기 및보호대,,,,,"40,000",,,,,1개,,
최경진정형외과의원,쎄라밴드,보조기 및보호대,,,,,"15,000",,,,,1개,,
최경진정형외과의원,패드,보조기 및보호대,,,,,"20,000",,,,,1쌍,,
최경진정형외과의원,복대,보조기 및보호대,,,,,"8,000",,,,,1개,,
최경진정형외과의원,경추보조기,보조기 및보호대,,,,,"20,000",,,,,1개,,
최경진정형외과의원,요추코르셋,보조기 및보호대,,,,,"30,000",,,,,1개,,
최경진정형외과의원,목발,보조기 및보호대,,,,,"25,000",,,,,1쌍,,
최경진정형외과의원,Gel toe,보조기 및보호대,,,,,"20,000",,,,,1쌍,,
최경진정형외과의원,손목보조기,보조기 및보호대,,,,,"25,000",,,,,1개,,
최경진정형외과의원,무지외반증보조기 외,보조기 및보호대,,,,,"20,000",,,,,1쌍,,
최경진정형외과의원,깁스신발,보조기 및보호대,,,,,"5,000",,,,,1족,,
최경진정형외과의원,슬관절보조기,보조기 및보호대,,,,,"30,000",,,,,1개,,
최경진정형외과의원,팔걸이,보조기 및보호대,,,,,"5,000",,,,,1개,,
최경진정형외과의원,발목보조기,보조기 및보호대,,,,,"30,000",,,,,1개,,
