,Unnamed: 0,병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
309,309,안산21세기병원,INION S-1 Plate(새움메디텍),,,,,1100000,0,0,BF0701BP,,,,
310,310,안산21세기병원,Eden Spinal Fixation System II Screw,,,,,500000,0,0,한시적,,,,
311,311,안산21세기병원,Dermabond PRINEO,창상보합용액상접착제,,,,250000,0,0,BB3006EE,,,,
312,312,안산21세기병원,INION S-1 Screw(새움메디텍),,,,,600000,0,0,BF0801BP,,,,
313,313,안산21세기병원,Sure Fuse DBM 3cc,,,,,1500000,0,0,BC0103ED,,,,
314,314,안산21세기병원,Allocover Had-나노테크,,,,,2100000,0,0,BTS01114,,,,
315,315,안산21세기병원,Spinaut-SM,,,,,600000,0,0,BJ4801UN,,,,
316,316,안산21세기병원,Navicath Steerable Catheter,,,,,700000,0,0,BJ4801ZO,,,,
317,317,안산21세기병원,Fora-B-H-one,,,,,1400000,0,0,BJ4805RA,,,,
318,318,안산21세기병원,Cervical-St .Cox -SM,,,,,600000,0,0,BJ4802RA,,,,
319,319,안산21세기병원,소변기(남성용),,,,,5000,0,0,비급여,,,,
320,320,안산21세기병원,대변기(PVC),,,,,5000,0,0,비급여,,,,
321,321,안산21세기병원,Zetuvit E (15*20),,,,,8500,0,0,BM5003JK,,,,
322,322,안산21세기병원,Secuex,,,,,1500,0,0,BM5001GA,,,,
323,323,안산21세기병원,소프트칼라(Soft Collar),,,,,15000,0,0,20242,,,,
324,324,안산21세기병원,팔걸이(소아),,,,,3000,0,0,비급여,,,,
325,325,안산21세기병원,팔걸이(성인),,,,,5000,0,0,VM061,,,,
326,326,안산21세기병원,팔자 붕대 -보조기,,,,,20000,0,0,VM062,,,,
327,327,안산21세기병원,벨포밴드,,,,,35000,0,0,VM061,,,,
328,328,안산21세기병원,케어픽스-S,,,,,150000,0,0,BC1201NR,,,,
329,329,안산21세기병원,hot pack(대)-환자 갖고 감,,,,,25000,0,0,비급여,,,,
330,330,안산21세기병원,Ice Bag -환자 갖고 감,,,,,30000,0,0,비급여,,,,
331,331,안산21세기병원,filter syringe -심플메드,,,,,1000,0,0,BM1304VH,,,,
332,332,안산21세기병원,LMA Supreme -마취과,,,,,100000,0,0,BK4201QL,,,,
333,333,안산21세기병원,CEB ldeal Bandage(10cm*5m),,,,,50000,0,0,BK7101IK,,,,
334,334,안산21세기병원,New Opsite post -op 10*20cm,,,,,7500,0,0,BM5013CD,,,,
335,335,안산21세기병원,New Opsite post -op 10*25cm,,,,,7500,0,0,BM5013CD,,,,
336,336,안산21세기병원,New Opsite post -op 5*6.5cm,,,,,2500,0,0,BM5013CD,,,,
337,337,안산21세기병원,New Opsite post -op 8.5*9.5cm,,,,,4500,0,0,BM5013CD,,,,
338,338,안산21세기병원,New Opsite post -op 8.5*15.5cm,,,,,7500,0,0,BM5013CD,,,,
339,339,안산21세기병원,SUPERPORE (5*7),,,,,1000,0,0,BM5007BL,,,,
340,340,안산21세기병원,SUPERPORE (6*9),,,,,3000,0,0,BM5001BL,,,,
341,341,안산21세기병원,SUPERPORE (9*12),,,,,3500,0,0,BM5003BL,,,,
342,342,안산21세기병원,SUPERPORE (9*15),,,,,4000,0,0,BM5004BL,,,,
343,343,안산21세기병원,SUPERPORE(9*20),,,,,5000,0,0,BM5005BL,,,,
344,344,안산21세기병원,SUPERPORE(9*25),,,,,6000,0,0,BM5006BL,,,,
345,345,안산21세기병원,SUPERPORE (9*30),,,,,8000,0,0,BM5008BL,,,,
346,346,안산21세기병원,SUPERPORE (9*35),,,,,9000,0,0,BM5009BL,,,,
347,347,안산21세기병원,SUPERPORE (9*9),,,,,3000,0,0,BM5002BL,,,,
348,348,안산21세기병원,체내형범용 프로브,,,,,100000,0,0,BL9001BY,,,,
349,349,안산21세기병원,Dressing Kit,,,,,2000,0,0,BM5101WI,,,,
350,350,안산21세기병원,NAFIX PLUS IV,,,,,6000,0,0,BJ1002PL,,,,
351,351,안산21세기병원,NAFIX Foly Guard(전규격),,,,,10000,0,0,BJ1004PL,,,,
352,352,안산21세기병원,Colar Cast Shoes,,,,,12000,0,0,VM070,,,,
353,353,안산21세기병원,Setect Pad (10*10),,,,,8000,0,0,BM5026HF,,,,
354,354,안산21세기병원,Setect Pad (10*20),,,,,12000,0,0,BM5026HF,,,,
355,355,안산21세기병원,Smart H.C band(compression band),,,,,200000,0,0,BK7101WS,,,,
356,356,안산21세기병원,3M SOFT CLOTH TAPE(10*10),,,,,3000,0,0,BM5101LX,,,,
357,357,안산21세기병원,3M SOFT CLOTH TAPE (15*10),,,,,6000,0,0,BM5101LX,,,,
358,358,안산21세기병원,Silicone tape(E-tube 고정용),,,,,25000,0,0,BM2001LG,,,,
359,359,안산21세기병원,wrist brace,,,,,30000,0,0,BC1211UZ,,,,
360,360,안산21세기병원,Thumb+ wrist Brace,,,,,50000,0,0,BC1208RE,,,,
361,361,안산21세기병원,Thumb Brace,,,,,40000,0,0,BC1213UZ,,,,
362,362,안산21세기병원,EZ Rap Brace,,,,,100000,0,0,BC1215HT,,,,
363,363,안산21세기병원,knee brace,,,,,50000,0,0,보조기,,,,
364,364,안산21세기병원,knee MCL brace,,,,,200000,0,0,BC1002SI,,,,
365,365,안산21세기병원,immobilize knee-splint (무릎 고정),,,,,200000,0,0,BC1010PR,,,,
366,366,안산21세기병원,ankle brace,,,,,30000,0,0,BC1212UZ,,,,
367,367,안산21세기병원,"등, 허리, 엉치뼈보조기(Iso식 jacket)",,,,,300000,0,0,보조기,,,,
368,368,안산21세기병원,philadelpia brace,,,,,70000,0,0,20244,,,,
369,369,안산21세기병원,카티젤8.5g (금청),,,,,10000,0,0,684900011,,,,
370,370,안산21세기병원,Steri-Strip(3M)-1장,,,,,3000,0,0,BM5003EM,,,,
371,371,안산21세기병원,Top Probe,,,,,100000,0,0,BL9001WG,,,,
372,372,안산21세기병원,Silicone tape roll (1cut),,,,,5000,0,0,BM2001LG,,,,
373,373,안산21세기병원,X-LITE(open finger cast),,,,,15000,0,0,BM2001TM,,,,
374,374,안산21세기병원,제일콜레칼시페롤주,,,,,40000,0,0,645404681,,,,
375,375,안산21세기병원,2인실 실료차,상급병실료차액,,,,80000,0,0,,,,,
376,376,안산21세기병원,3인실 실료차,상급병실료차액,,,,40000,0,0,,,,,
377,377,안산21세기병원,혈소판 응집능검사-TRAP,검체검사료,,,,50000,0,0,BZ078,,,,
378,378,안산21세기병원,TBPE 정성-마약검사,검체검사료,,,,10000,0,0,,,,,
379,379,안산21세기병원,인플루엔자  A.B 바이러스검사(현장검사),검체검사료,,,,30000,0,0,CZ394,,,,
380,380,안산21세기병원,HCG정성(본인)-비급여,검체검사료,,,,6000,0,0,,,,,
381,381,안산21세기병원,TSH stimulating AB***비급여,검체검사료,,,,85000,0,0,CZ213,,,,
382,382,안산21세기병원,항CCP항체,검체검사료,,,,50000,0,0,,,,,
383,383,안산21세기병원,Glycoalbumin(GA),검체검사료,,,,25000,0,0,CZ241,,,,
384,384,안산21세기병원,병리조직(Block)-환자갖고감,검체검사료,,,,36400,0,0,C5916,,,,
385,385,안산21세기병원,Cytology slide 대여,검체검사료,,,,36400,0,0,C5916,,,,
386,386,안산21세기병원,조직 Slide(Stained)-환자 갖고 감,검체검사료,,,,27040,0,0,C5520,,,,
387,387,안산21세기병원,조직 Slide(Unstained)-환자 갖고 감,검체검사료,,,,27040,0,0,C5520,,,,
388,388,안산21세기병원,동작분석 역동 근전도(Dynamic EMG),기능검사료,,,,100000,0,0,EZ773,,,,
389,389,안산21세기병원,통증 역치검사,기능검사료,,,,100000,0,0,FY884,,,,
390,390,안산21세기병원,동적 족저압측정,기능검사료,,,,100000,0,0,EZ777,,,,
391,391,안산21세기병원,DITI (전신),기능검사료,,,,400000,0,0,EZ776,,,,
392,392,안산21세기병원,DITI -Cervical,기능검사료,,,,200000,0,0,EZ777,,,,
393,393,안산21세기병원,DITI -Lumbar,기능검사료,,,,200000,0,0,EZ778,,,,
394,394,안산21세기병원,Post op DITI -Lumbar,기능검사료,,,,200000,0,0,EZ779,,,,
395,395,안산21세기병원,Post Op DITI -Cervical,기능검사료,,,,200000,0,0,EZ780,,,,
396,396,안산21세기병원,Pulse Wave Velocity(맥파전달 속도 검사),기능검사료,,,,100000,0,0,EZ868,,,,
397,397,안산21세기병원,수면내시경-위+대장,진정내시경 환자관리표,,,,100000,0,0,,,,,
398,398,안산21세기병원,수면내시경(위)-비급여,진정내시경 환자관리표,,,,50000,0,0,,,,,
399,399,안산21세기병원,수면내시경-대장,진정내시경 환자관리표,,,,70000,0,0,,,,,
400,400,안산21세기병원,Ultrasonography-One Point 단순초음파(Ⅰ),초음파검사료,,,,50000,0,0,EB401,,,,
401,401,안산21세기병원,Ultrasonography-Simple 단순초음파(Ⅱ),초음파검사료,,,,100000,0,0,EB402,,,,
402,402,안산21세기병원,Ultrasonography-경부 초음파(갑상선·부갑상선),초음파검사료,,,,90000,0,0,EB414,,,,
403,403,안산21세기병원,Ultrasonography-(f/u) 제한적 경부초음파,초음파검사료,,,,90000,0,0,EB414001,,,,
404,404,안산21세기병원,"Ultrasonography-경부 초음파(갑상선,부갑상선 제외)",초음파검사료,,,,90000,0,0,EB415,,,,
405,405,안산21세기병원,Ultrasonography-흉부초음파(유방·액와부 제외),초음파검사료,,,,100000,0,0,EB422,,,,
406,406,안산21세기병원,Echocardiography-심장 초음파(일반),초음파검사료,,,,170000,0,0,EB432,,,,
407,407,안산21세기병원,Ultrasonography-복부(간·담낭·담도·비장·췌장),초음파검사료,,,,100000,0,0,EB441,,,,
408,408,안산21세기병원,Ultrasono-(f/u) 제한적 복부 초음파,초음파검사료,,,,100000,0,0,EB441001,,,,
409,409,안산21세기병원,Ultrasonography-복부초음파(충수),초음파검사료,,,,100000,0,0,EB443,,,,
410,410,안산21세기병원,Ultrasonography-비뇨기계 초음파(신장·부신·방광),초음파검사료,,,,100000,0,0,EB448,,,,
411,411,안산21세기병원,Ultrasonography-(f/u) 제한적 비뇨기계 초음파,초음파검사료,,,,100000,0,0,EB448001,,,,
412,412,안산21세기병원,Ultrasonography-비뇨기계 초음파(신장·부신),초음파검사료,,,,100000,0,0,EB449,,,,
413,413,안산21세기병원,Ultrasonography-비뇨기계 초음파(방광),초음파검사료,,,,100000,0,0,EB450,,,,
414,414,안산21세기병원,Ultrasonography-관절 초음파-손가락(편측),초음파검사료,,,,90000,0,0,EB461,,,,
415,415,안산21세기병원,Ultrasonography-관절 초음파-발가락(편측),초음파검사료,,,,90000,0,0,EB462,,,,
416,416,안산21세기병원,Ultrasonography-주관절 초음파(편측),초음파검사료,,,,90000,0,0,EB463,,,,
417,417,안산21세기병원,Ultrasonography-슬관절 초음파(편측),초음파검사료,,,,90000,0,0,EB464,,,,
418,418,안산21세기병원,Ultrasonography-고관절 초음파(편측),초음파검사료,,,,90000,0,0,EB465,,,,
419,419,안산21세기병원,Ultrasonography-견관절 초음파(편측),초음파검사료,,,,90000,0,0,EB466,,,,
420,420,안산21세기병원,Ultrasonography-손목관절 초음파(편측),초음파검사료,,,,90000,0,0,EB467,,,,
421,421,안산21세기병원,Ultrasonography-발목관절 초음파(편측),초음파검사료,,,,90000,0,0,EB468,,,,
422,422,안산21세기병원,Ultrasonography-연부조직 초음파,초음파검사료,,,,50000,0,0,EB470,,,,
423,423,안산21세기병원,trans cranial doppler(TCD)-Brain + Arm,초음파검사료,,,,300000,0,0,EB481,,,,
424,424,안산21세기병원,trans cranial doppler(TCD)-Brain+ Leg,초음파검사료,,,,300000,0,0,EB481,,,,
425,425,안산21세기병원,Ultrasonography-경동맥(Carotid) 초음파,초음파검사료,,,,170000,0,0,EB482,,,,
426,426,안산21세기병원,Doppler Ultrasonography-하지 정맥류 검사 (양측),초음파검사료,,,,200000,0,0,EB489,,,,
427,427,안산21세기병원,Doppler Ultrasonography-하지 정맥류 검사 (편측),초음파검사료,,,,140000,0,0,EB489,,,,
428,428,안산21세기병원,Ultrasonography-유도초음파(Ⅱ),초음파검사료,,,,100000,0,0,EB562,,,,
429,429,안산21세기병원,Ultrasonography-수술/마취 초음파,초음파검사료,,,,100000,0,0,EZ985,,,,
430,430,안산21세기병원,MRI Brain,자기공명영상진단료,,,,450000,0,0,HE101,,,,
431,431,안산21세기병원,MRI C-Spine,자기공명영상진단료,,,,430000,300000,430000,HE109,,,,
432,432,안산21세기병원,MRI T-Spine,자기공명영상진단료,,,,430000,300000,430000,HE110,,,,
433,433,안산21세기병원,MRI L-Spine,자기공명영상진단료,,,,430000,300000,430000,HE111,,,,
434,434,안산21세기병원,MRI Whole Spine,자기공명영상진단료,,,,900000,0,0,비급여,,,,
435,435,안산21세기병원,MRI Shoulder,자기공명영상진단료,,,,430000,430000,600000,HE115,,,,
436,436,안산21세기병원,MRI Elbow,자기공명영상진단료,,,,430000,430000,600000,HE116,,,,
437,437,안산21세기병원,MRI Wrist & Hand,자기공명영상진단료,,,,430000,430000,600000,HE117,,,,
438,438,안산21세기병원,MRI Hip,자기공명영상진단료,,,,430000,430000,600000,HE118,,Both+(60만원),,
439,439,안산21세기병원,MRI Knee,자기공명영상진단료,,,,430000,430000,600000,HE120,,,,
440,440,안산21세기병원,MRI Ankle & Foot,자기공명영상진단료,,,,430000,430000,600000,HE121,,,,
441,441,안산21세기병원,MRI Long Bone Upper Extremity,자기공명영상진단료,,,,430000,430000,600000,HE122,,,,
442,442,안산21세기병원,MRI Long Bone Lower Extremity,자기공명영상진단료,,,,430000,430000,600000,HE123,,,,
443,443,안산21세기병원,MRI Abdomen,자기공명영상진단료,,,,450000,0,0,HE127,,,,
444,444,안산21세기병원,MRI Pelvic,자기공명영상진단료,,,,430000,430000,430000,HE128,,,,
445,445,안산21세기병원,MRI Brain 조영촬영,자기공명영상진단료,,,,550000,0,0,HE201,,,조영제포함,
446,446,안산21세기병원,Blue DBM Wedge,,,,,1850000,0,0,BC0104QT,,,,
447,447,안산21세기병원,삼진타우로린주사2% 250ml,,,,,120000,0,0,647801080,,,,
448,448,안산21세기병원,FELIX-L PLIF CAGE,,,,,400000,0,0,felex-l,,,,
449,449,안산21세기병원,MRI 흉 & 복부 조영촬영,자기공명영상진단료,,,,570000,450000,570000,HE227,,,,
450,450,안산21세기병원,MRI Pelvic 조영촬영,자기공명영상진단료,,,,530000,0,0,HE228,,,조영제포함,
451,451,안산21세기병원,Brain MRI 외부병원필름판독료,자기공명영상진단료,,,,50000,0,0,HE101001,,,,
452,452,안산21세기병원,Brain MRA 외부병원필름판독료,자기공명영상진단료,,,,50000,0,0,HE135001,,,,
453,453,안산21세기병원,Shoulder MRI 외부병원필름판독료,자기공명영상진단료,,,,50000,0,0,HE115001,,,,
454,454,안산21세기병원,Knee MRI 외부병원필름판독료,자기공명영상진단료,,,,50000,0,0,HE120001,,,,
455,455,안산21세기병원,Foot MRI 외부병원필름판독료,자기공명영상진단료,,,,50000,0,0,HE121001,,,,
456,456,안산21세기병원,MRI 외부검사판독,자기공명영상진단료,,,,50000,0,0,비급여,,,,
457,457,안산21세기병원,도수치료(교정)-1일당,이학요법료,,,,80000,0,0,MX122,,,,
458,458,안산21세기병원,U/S-TCD(Leg),초음파검사료,,,,150000,0,0,EB487,,,,
459,459,안산21세기병원,유밴드(전규격)-성우,,,,,40000,0,0,bc1200it,,,,
460,460,안산21세기병원,채용검진 (B형간염포함),검진,,,,40000,0,0,AA300,,,,
461,461,안산21세기병원,비침습적 무통증 신호요법,이학요법료,,,,100000,0,0,MZ012,,,,
462,462,안산21세기병원,도수치료(입원)-1일당,이학요법료,,,,70000,0,0,MX122,,,,
463,463,안산21세기병원,도수치료(외래)-1일당,이학요법료,,,,70000,0,0,MX122,,,,
464,464,안산21세기병원,도수운동치료(1부위),이학요법료,,,,35000,0,0,MX122,,,,
465,465,안산21세기병원,U/S-TCD(Arm),초음파검사료,,,,150000,0,0,EB484,,,,
466,466,안산21세기병원,Multi-Fix Easy Band(전규격),,,,,40000,0,0,BK7103AS,,,,
467,467,안산21세기병원,자기유래배양피부이식술,처치 및 수술료,,,,2250000,0,0,SZ032,,,,
468,468,안산21세기병원,C-PEN,처치 및 수술료,,,,1600000,1500000,1600000,SZ634,,KMEC+Cervical+St+Cox,,재료대포함
469,469,안산21세기병원,L-PEN,처치 및 수술료,,,,1500000,0,0,SZ634,,Spinaut,,재료대포함
470,470,안산21세기병원,C-IDET (1level),처치 및 수술료,,,,1250000,0,0,SZ083,,,,
471,471,안산21세기병원,C-IDET (2level),처치 및 수술료,,,,1750000,0,0,SZ083,,,,
472,472,안산21세기병원,T-IDET,처치 및 수술료,,,,1250000,0,0,SZ083,,,,
473,473,안산21세기병원,L-IDET (1level),처치 및 수술료,,,,2850000,0,0,SZ083,,일회용발조절식전기수술기용전극,,재료대포함
474,474,안산21세기병원,L-IDET (2level),처치 및 수술료,,,,3600000,0,0,SZ083,,일회용발조절식전기수술기용전극,,재료대포함
475,475,안산21세기병원,L-IDET (3level),처치 및 수술료,,,,4100000,0,0,SZ083,,일회용발조절식전기수술기용전극,,재료대포함
476,476,안산21세기병원,경피적풍선확장 경막외강 신경성형,처치 및 수술료,,,,2500000,0,0,SZ641,,Fora-B,,재료대포함
477,477,안산21세기병원,Prolotheraphy(P)-사지관절,처치 및 수술료,,,,100000,0,0,MY142,,,,
478,478,안산21세기병원,EEN,처치 및 수술료,,,,3800000,0,0,SZ631,,Needleview+CH-SM,,재료대포함
479,479,안산21세기병원,EEN2,처치 및 수술료,,,,4300000,0,0,SZ631,,Needleview+CH,,재료대포함
480,480,안산21세기병원,EEN3,처치 및 수술료,,,,4800000,0,0,SZ631,,Needleview+CH,,재료대포함
481,481,안산21세기병원,연골결손환자에서의 자가골수 줄기세포치료술,처치 및 수술료,,,,1200000,0,0,SZ085,,,,
482,482,안산21세기병원,보호자식대,식대,,,,6000,0,0,,,,,
483,483,안산21세기병원,환자식대-외래치료실 환자용,식대,,,,6000,0,0,,,,,
484,484,안산21세기병원,공기밥 추가,식대,,,,1000,0,0,,,,,
485,485,안산21세기병원,Regenwel 3.5g,,,,,500000,0,0,BM5305BH,,,,
486,486,안산21세기병원,장애진단서-사본,,,,,1000,0,0,,,,,
487,487,안산21세기병원,국민연금장애심사용 진단서-사본,,,,,1000,0,0,,,,,
488,488,안산21세기병원,입퇴원확인서-퇴원시무료,,,,,0,0,3000,,,,,
489,489,안산21세기병원,상해기여도확인서,,,,,10000,0,0,,,,,
490,490,안산21세기병원,Hiper Pore- 5*7.5cm,,,,,2500,0,0,BM5001SO,,,,
491,491,안산21세기병원,Hiper Pore- 7.5*10cm,,,,,4500,0,0,BM5001SO,,,,
492,492,안산21세기병원,Hiper Pore- 9*15cm,,,,,7500,0,0,BM5001SO,,,,
493,493,안산21세기병원,Hiper Pore- 9*20cm,,,,,8500,0,0,BM5001SO,,,,
494,494,안산21세기병원,Hiper Pore- 9*25cm,,,,,10000,0,0,BM5001SO,,,,
495,495,안산21세기병원,Surgi-Chito20x40,,,,,60000,0,0,BJ7002XF,,,,
496,496,안산21세기병원,푸레파인연고,,,,,8000,0,0,642905941,,,,
497,497,안산21세기병원,Surgi-Chito13x38,,,,,50000,0,0,BJ7002XF,,,,
498,498,안산21세기병원,디티부스터에스에스아이주(프리필드시린지),,,,,30000,0,0,673100040,,,,
499,499,안산21세기병원,토닉밴드,,,,,40000,0,0,BC1201JO,,,,
500,500,안산21세기병원,루브에스겔,,,,,2000,0,0,657401040,,,,
501,501,안산21세기병원,Rafugen-YG,,,,,1700000,0,0,BC0100BU,,,,
502,502,안산21세기병원,U/S-TCD(Brain),초음파검사료,,,,150000,0,0,EB481,,,,
